,SALES_ID,YEAR,SELLING_PRICE,KM_DRIVEN,POSTAL_CODE,FUEL,SELLER_TYPE,TRANSMISSION,OWNER,SEATS,MILEAGE_NO,STATE_NAME,CITY_NAME,SOLD,REGION,ENGINE_CC,MAX_POWER_BHP,COMPANY,MODEL
3135,3236,2019,690000,1303,831001,Petrol,Dealer,Manual,First Owner,5,17.8,Jharkhand,Jamshedpur,N,East,1198,86.7,Honda,Amaze
3136,3237,2018,3975000,31800,831001,Diesel,Dealer,Automatic,First Owner,5,17.01,Jharkhand,Jamshedpur,N,East,1968,188.0,Audi,Q5
3137,3238,2019,5150000,20000,800002,Petrol,Dealer,Automatic,First Owner,5,22.37,Bihar,Patna,N,East,2487,214.56,Lexus,ES
3138,3239,2017,3200000,45000,391510,Diesel,Dealer,Automatic,First Owner,5,19.33,Gujarat,Vadodara,N,West,1999,177.0,Jaguar,XF
3139,3240,2017,4100000,17000,737101,Petrol,Individual,Automatic,First Owner,5,9.5,Sikkim,Gangtok,N,North East,3604,280.0,Jeep,Wrangler
3140,3241,2019,4500000,21000,751022,Diesel,Dealer,Automatic,First Owner,7,12.83,Odisha,Bhubaneshwar,N,East,1999,148.31,Land,Rover
3141,3242,2018,3790000,29500,110029,Diesel,Dealer,Automatic,First Owner,5,22.48,Delhi,Delhi,N,North,1995,187.74,BMW,5
3142,3243,2017,1750000,73000,208002,Petrol,Dealer,Automatic,First Owner,5,12.0,Uttar Pradesh,kanpur,N,Central,2354,187.4,Honda,CR-V
3143,3244,2018,1864999,50000,391510,Petrol,Dealer,Automatic,First Owner,5,14.67,Gujarat,Vadodara,N,West,1798,177.46,Skoda,Superb
3144,3245,2017,800000,28050,680001,Diesel,Dealer,Manual,First Owner,5,28.09,Kerala,Thrissur,N,South,1248,88.5,Maruti,Ciaz
3145,3246,2017,1825000,58000,141003,Petrol,Dealer,Automatic,First Owner,5,12.0,Punjab,Ludhiana,N,North,2354,187.4,Honda,CR-V
3146,3247,2017,1295000,58000,560063,Diesel,Dealer,Automatic,First Owner,7,17.6,Karnataka,Bangalore,N,South,2179,153.86,Tata,Hexa
3147,3248,2014,425000,69000,600020,Diesel,Dealer,Manual,First Owner,5,19.87,Tamil Nadu,Chennai,N,South,1461,83.8,Renault,Duster
3148,3249,2016,4090000,70000,831001,Diesel,Dealer,Automatic,First Owner,7,12.0,Jharkhand,Jamshedpur,N,East,2987,224.0,Mercedes-Benz,GL-Class
3149,3250,2015,910000,40000,248001,Diesel,Dealer,Automatic,First Owner,5,17.6,Uttarakhand,Dehradun,N,Central,1582,126.2,Hyundai,Creta
3150,3251,2013,625000,39000,452003,Petrol,Dealer,Automatic,First Owner,5,14.28,Madhya Pradesh,Indore,N,Central,1798,138.03,Toyota,Corolla
3151,3252,2018,3400000,22000,834001,Diesel,Dealer,Automatic,First Owner,5,18.0,Jharkhand,Ranchi,N,East,1969,190.0,Volvo,XC40
3152,3253,2015,535000,40000,141003,Diesel,Dealer,Manual,First Owner,5,26.21,Punjab,Ludhiana,N,North,1248,88.5,Maruti,Ciaz
3153,3254,2011,325000,142000,524225,Diesel,Individual,Manual,First Owner,7,15.96,Andhra Pradesh,Nellore,N,South,2523,62.1,Mahindra,Bolero
3154,3255,2016,500000,22947,391510,Petrol,Individual,Manual,First Owner,5,20.4,Gujarat,Vadodara,N,West,1197,81.8,Maruti,Swift
3155,3256,2013,300000,30000,208002,Petrol,Individual,Manual,Second Owner,5,20.36,Uttar Pradesh,kanpur,N,Central,1197,78.9,Hyundai,i10
3156,3257,2016,270000,7672,431001,Petrol,Individual,Manual,First Owner,5,21.1,Maharashtra,Aurangabad,N,West,814,55.2,Hyundai,EON
3157,3258,2010,160000,36659,395101,Petrol,Individual,Manual,First Owner,5,19.7,Gujarat,Surat,N,West,796,46.3,Maruti,Alto
3158,3259,2016,210000,60000,248001,Petrol,Individual,Manual,First Owner,8,16.8,Uttarakhand,Dehradun,N,Central,796,34.2,Maruti,Omni
3159,3260,2014,850000,120000,560063,Diesel,Individual,Manual,First Owner,7,15.1,Karnataka,Bangalore,N,South,2179,140.0,Mahindra,XUV500
3160,3261,2014,880000,120000,380052,Diesel,Individual,Manual,First Owner,7,15.1,Gujarat,Ahmedabad,N,West,2179,140.0,Mahindra,XUV500
3161,3262,2010,150000,39000,411006,Petrol,Individual,Manual,First Owner,5,16.9,Maharashtra,Pune,N,West,1061,64.9,Maruti,Zen
3162,3263,2015,775000,45000,208002,Diesel,Individual,Automatic,First Owner,7,18.49,Uttar Pradesh,kanpur,N,Central,1493,100.0,Mahindra,TUV
3163,3264,2009,160000,70000,632001,Petrol,Individual,Manual,Third Owner,5,19.7,Tamil Nadu,Vellore,N,South,796,46.3,Maruti,Alto
3164,3265,2012,220000,100000,600020,Diesel,Individual,Manual,Second Owner,5,20.0,Tamil Nadu,Chennai,N,South,1399,68.0,Ford,Figo
3165,3266,2017,670000,48000,201301,Diesel,Individual,Manual,First Owner,5,22.54,Uttar Pradesh,Noida,N,Central,1396,88.73,Hyundai,i20
3166,3267,2018,780000,35000,110029,Diesel,Individual,Manual,First Owner,5,22.54,Delhi,Delhi,N,North,1396,88.73,Hyundai,i20
3167,3268,2017,515000,23000,570004,Petrol,Individual,Manual,First Owner,5,21.4,Karnataka,Mysore,N,South,1197,83.1,Maruti,Baleno
3168,3269,2017,800000,14000,680001,Diesel,Individual,Manual,First Owner,5,22.54,Kerala,Thrissur,N,South,1396,88.73,Hyundai,i20
3169,3270,2017,800000,14000,834001,Diesel,Individual,Manual,First Owner,5,22.54,Jharkhand,Ranchi,N,East,1396,88.73,Hyundai,i20
3170,3271,2014,850000,60000,452003,Diesel,Individual,Manual,First Owner,7,15.1,Madhya Pradesh,Indore,N,Central,2179,140.0,Mahindra,XUV500
3171,3272,2013,200000,60000,680001,Petrol,Individual,Manual,Second Owner,5,21.1,Kerala,Thrissur,N,South,814,55.2,Hyundai,EON
3172,3273,2008,140000,150000,831001,Diesel,Individual,Manual,Third Owner,5,19.4,Jharkhand,Jamshedpur,N,East,1422,70.0,Skoda,Fabia
3173,3274,2016,800000,80000,834001,Petrol,Individual,Automatic,Second Owner,5,17.01,Jharkhand,Ranchi,N,East,1591,121.3,Hyundai,Verna
3174,3275,2013,250000,35000,500020,Petrol,Individual,Manual,First Owner,5,20.92,Telangana,Hyderabad,N,South,998,67.1,Maruti,Alto
3175,3276,2017,800000,44500,834001,Diesel,Individual,Manual,First Owner,5,25.1,Jharkhand,Ranchi,N,East,1248,88.5,Maruti,S-Cross
3176,3277,2015,600000,60000,400053,Diesel,Individual,Manual,Third Owner,5,26.21,Maharashtra,Mumbai,N,West,1248,88.5,Maruti,Ciaz
3177,3278,2012,250000,120000,411006,Diesel,Individual,Manual,Third Owner,5,21.8,Maharashtra,Pune,N,West,1461,78.0,Renault,Fluence
3178,3279,2016,500000,80000,500020,Diesel,Individual,Manual,Second Owner,5,25.8,Telangana,Hyderabad,N,South,1498,98.6,Honda,Amaze
3179,3280,2019,750000,9900,680001,Petrol,Individual,Manual,First Owner,8,11.96,Kerala,Thrissur,N,South,1298,80.0,Maruti,Gypsy
3180,3281,2014,650000,68000,110029,Diesel,Individual,Manual,First Owner,5,22.9,Delhi,Delhi,N,North,1248,74.0,Maruti,Swift
3181,3283,2016,950000,60000,751022,Diesel,Individual,Manual,First Owner,7,21.9,Odisha,Bhubaneshwar,N,East,1498,98.6,Honda,BRV
3182,3284,2015,580000,110000,380052,Diesel,Individual,Manual,Second Owner,10,13.58,Gujarat,Ahmedabad,N,West,2499,72.4,Chevrolet,Tavera
3183,3285,2019,640000,10000,831001,Petrol,Individual,Manual,First Owner,5,18.9,Jharkhand,Jamshedpur,N,East,1197,81.86,Hyundai,Grand
3184,3286,2014,800000,80000,632001,Diesel,Individual,Automatic,First Owner,8,11.79,Tamil Nadu,Vellore,N,South,2179,120.0,Mahindra,Scorpio
3185,3287,2011,347000,30000,431001,Petrol,Individual,Manual,First Owner,5,19.0,Maharashtra,Aurangabad,N,West,998,66.1,Maruti,A-Star
3186,3288,2014,1000000,120000,201301,Diesel,Individual,Manual,Third Owner,7,15.1,Uttar Pradesh,Noida,N,Central,2179,140.0,Mahindra,XUV500
3187,3289,2016,300000,35000,682001,Petrol,Individual,Manual,First Owner,5,21.1,Kerala,Kochi,N,South,814,55.2,Hyundai,EON
3188,3290,2017,493000,40000,380052,Petrol,Individual,Manual,First Owner,5,20.3,Gujarat,Ahmedabad,N,West,1199,84.0,Tata,Tigor
3189,3291,2014,370000,60000,834001,Petrol,Individual,Manual,First Owner,5,18.9,Jharkhand,Ranchi,N,East,1197,82.0,Hyundai,Grand
3190,3292,2008,250000,90000,834001,Diesel,Individual,Manual,Fourth & Above Owner,5,19.3,Jharkhand,Ranchi,N,East,1248,73.9,Maruti,Swift
3191,3293,2017,300000,20000,632001,Petrol,Individual,Manual,First Owner,5,22.5,Tamil Nadu,Vellore,N,South,999,67.0,Datsun,RediGO
3192,3294,2017,450000,40000,682001,Petrol,Individual,Automatic,First Owner,5,24.04,Kerala,Kochi,N,South,999,67.0,Renault,KWID
3193,3295,2010,185000,124316,600020,Diesel,Dealer,Manual,Second Owner,5,20.0,Tamil Nadu,Chennai,N,South,1399,68.0,Ford,Figo
3194,3296,2019,1225000,6544,737101,Diesel,Individual,Manual,First Owner,5,20.0,Sikkim,Gangtok,N,North East,1497,115.0,Mahindra,XUV300
3195,3297,2015,1000000,50000,831001,Diesel,Individual,Manual,First Owner,8,12.99,Jharkhand,Jamshedpur,N,East,2494,100.6,Toyota,Innova
3196,3298,2016,600000,10000,737101,Petrol,Individual,Manual,First Owner,5,18.6,Sikkim,Gangtok,N,North East,1197,81.83,Hyundai,i20
3197,3299,2018,1100000,50000,800002,Diesel,Individual,Manual,First Owner,7,15.1,Bihar,Patna,N,East,2179,152.87,Mahindra,XUV500
3198,3300,2015,360000,30000,380052,Petrol,Individual,Manual,Second Owner,5,18.9,Gujarat,Ahmedabad,N,West,1197,81.86,Hyundai,Grand
3199,3301,2012,285000,69000,751022,Petrol,Individual,Manual,First Owner,5,17.5,Odisha,Bhubaneshwar,N,East,1298,85.8,Maruti,Swift
3200,3302,2016,350000,49600,452003,Diesel,Individual,Manual,Second Owner,6,25.32,Madhya Pradesh,Indore,N,Central,1198,77.0,Mahindra,KUV
3201,3303,2008,130000,30000,800002,Petrol,Individual,Manual,Second Owner,5,19.81,Bihar,Patna,N,East,1086,68.05,Hyundai,i10
3202,3304,2016,500000,198000,737101,Diesel,Individual,Manual,First Owner,8,18.2,Sikkim,Gangtok,N,North East,1248,73.74,Chevrolet,Enjoy
3203,3305,2010,350000,80000,524225,Petrol,Individual,Manual,First Owner,5,17.0,Andhra Pradesh,Nellore,N,South,1197,80.0,Hyundai,i20
3204,3306,2019,685000,19000,700053,Petrol,Individual,Automatic,First Owner,5,21.4,West Bengal,Kolkata,N,East,1197,83.1,Maruti,Baleno
3205,3307,2020,399000,5000,452003,CNG,Individual,Manual,First Owner,5,21.94,Madhya Pradesh,Indore,N,Central,1196,61.7,Maruti,Eeco
3206,3308,2017,525000,10000,680001,Petrol,Individual,Manual,First Owner,5,18.9,Kerala,Thrissur,N,South,1197,81.86,Hyundai,Grand
3207,3309,2017,765000,40000,524225,Petrol,Individual,Manual,First Owner,7,17.5,Andhra Pradesh,Nellore,N,South,1373,91.1,Maruti,Ertiga
3208,3310,2012,450000,97000,141003,Diesel,Individual,Manual,Third Owner,5,22.9,Punjab,Ludhiana,N,North,1248,74.0,Maruti,Swift
3209,3312,2014,390000,30000,431001,Petrol,Individual,Manual,First Owner,5,19.69,Maharashtra,Aurangabad,N,West,1198,67.04,Nissan,Micra
3210,3313,2017,940000,120000,574142,Diesel,Individual,Manual,First Owner,7,24.52,Karnataka,Mangalore,N,South,1248,88.5,Maruti,Ertiga
3211,3314,2013,650000,120000,302029,Diesel,Individual,Manual,Second Owner,5,19.01,Rajasthan,Jaipur,N,North,1461,108.45,Renault,Duster
3212,3315,2012,320000,103994,834001,Diesel,Individual,Manual,Fourth & Above Owner,5,20.0,Jharkhand,Ranchi,N,East,1399,68.0,Ford,Figo
3213,3316,2003,145000,70000,395101,Petrol,Individual,Manual,Second Owner,5,13.4,Gujarat,Surat,N,West,1794,125.0,Toyota,Corolla
3214,3317,2017,670000,70000,400053,Diesel,Individual,Manual,First Owner,5,25.83,Maharashtra,Mumbai,N,West,1498,99.0,Ford,Figo
3215,3318,2011,350000,115000,208002,Diesel,Individual,Manual,Fourth & Above Owner,5,21.5,Uttar Pradesh,kanpur,N,Central,1248,88.8,Maruti,SX4
3216,3319,2012,285000,178000,248001,Diesel,Individual,Manual,Second Owner,5,22.3,Uttarakhand,Dehradun,N,Central,1248,74.0,Tata,Indica
3217,3320,2011,300000,40000,831001,Petrol,Individual,Manual,Third Owner,5,19.0,Jharkhand,Jamshedpur,N,East,998,67.1,Maruti,Zen
3218,3321,2011,300000,80000,570004,Diesel,Individual,Manual,First Owner,5,20.0,Karnataka,Mysore,N,South,1399,68.0,Ford,Figo
3219,3322,2009,810000,98000,302029,Diesel,Individual,Automatic,Fourth & Above Owner,7,12.07,Rajasthan,Jaipur,N,North,2967,241.4,Audi,Q7
3220,3323,2009,90000,118000,737101,Diesel,Individual,Manual,Second Owner,5,16.8,Sikkim,Gangtok,N,North East,1405,62.0,Tata,Indica
3221,3324,2004,100000,100000,682001,Petrol,Individual,Manual,Second Owner,5,19.7,Kerala,Kochi,N,South,796,46.3,Maruti,Alto
3222,3325,2009,90000,120000,110029,Diesel,Individual,Manual,Second Owner,5,17.88,Delhi,Delhi,N,North,1396,52.8,Tata,Indica
3223,3326,2013,459999,120000,141003,Diesel,Individual,Manual,Second Owner,5,13.5,Punjab,Ludhiana,N,North,2609,115.0,Mahindra,Scorpio
3224,3327,2009,525000,217000,560063,Diesel,Individual,Manual,Fourth & Above Owner,8,12.8,Karnataka,Bangalore,N,South,2494,102.0,Toyota,Innova
3225,3328,2011,250000,65000,834001,Petrol,Individual,Manual,Second Owner,5,18.9,Jharkhand,Ranchi,N,East,998,67.1,Maruti,Wagon
3226,3329,2012,300000,41000,201301,Petrol,Individual,Manual,Second Owner,5,20.36,Uttar Pradesh,Noida,N,Central,1197,78.9,Hyundai,i10
3227,3330,2005,130000,120000,600020,Petrol,Individual,Manual,Second Owner,5,16.1,Tamil Nadu,Chennai,N,South,1298,88.2,Maruti,Swift
3228,3331,2011,199000,70000,641043,Petrol,Individual,Manual,Third Owner,5,20.92,Tamil Nadu,Coimbatore,N,South,998,67.1,Maruti,Alto
3229,3332,2012,545000,90000,500020,Diesel,Individual,Manual,Second Owner,5,20.46,Telangana,Hyderabad,N,South,1461,83.8,Renault,Duster
3230,3333,2014,570000,80000,600020,Diesel,Individual,Manual,Second Owner,7,20.77,Tamil Nadu,Chennai,N,South,1248,88.8,Maruti,Ertiga
3231,3334,2006,150000,120000,641043,Petrol,Individual,Manual,Second Owner,5,16.9,Tamil Nadu,Coimbatore,N,South,1497,100.0,Honda,City
3232,3335,2009,114999,100000,632001,Petrol,Individual,Manual,First Owner,5,19.7,Tamil Nadu,Vellore,N,South,796,46.3,Maruti,Alto
3233,3336,2018,450000,35000,700053,Petrol,Individual,Manual,First Owner,5,20.3,West Bengal,Kolkata,N,East,1199,84.0,Tata,Tigor
3234,3337,2019,600000,5000,570004,Petrol,Individual,Manual,First Owner,7,20.0,Karnataka,Mysore,N,South,999,72.0,Renault,Triber
3235,3338,2016,610000,110000,141003,Diesel,Individual,Manual,First Owner,5,24.3,Punjab,Ludhiana,N,North,1248,88.5,Maruti,Vitara
3236,3339,2017,690000,20000,700053,Petrol,Individual,Manual,First Owner,5,18.6,West Bengal,Kolkata,N,East,1197,81.83,Hyundai,i20
3237,3340,2018,790000,15000,831001,Petrol,Individual,Manual,First Owner,5,17.0,Jharkhand,Jamshedpur,N,East,1198,108.5,Tata,Nexon
3238,3341,2014,254999,40000,400053,Petrol,Individual,Manual,Second Owner,5,20.92,Maharashtra,Mumbai,N,West,998,67.1,Maruti,Alto
3239,3342,2016,500000,41000,452003,Petrol,Individual,Manual,First Owner,5,18.7,Madhya Pradesh,Indore,N,Central,1199,88.7,Honda,Jazz
3240,3343,2011,340000,100000,574142,Diesel,Individual,Manual,Second Owner,7,13.6,Karnataka,Mangalore,N,South,2523,63.0,Mahindra,Bolero
3241,3344,2007,245000,110000,391510,Diesel,Individual,Manual,Third Owner,7,13.6,Gujarat,Vadodara,N,West,2523,63.0,Mahindra,Bolero
3242,3345,2012,340000,120000,560063,Diesel,Individual,Manual,Third Owner,5,17.8,Karnataka,Bangalore,N,South,1399,67.0,Ford,Fiesta
3243,3346,2008,221000,35008,380052,Petrol,Dealer,Manual,First Owner,5,21.79,Gujarat,Ahmedabad,N,West,998,67.05,Maruti,Wagon
3244,3347,2017,270000,31100,395101,Petrol,Dealer,Manual,First Owner,5,22.7,Gujarat,Surat,N,West,799,53.64,Datsun,RediGO
3245,3348,2014,455000,42312,400053,Diesel,Dealer,Manual,First Owner,5,24.4,Maharashtra,Mumbai,N,West,1120,71.0,Hyundai,Xcent
3246,3349,2011,300000,72000,452003,Petrol,Dealer,Manual,First Owner,5,17.6,Madhya Pradesh,Indore,N,Central,1496,88.7,Toyota,Etios
3247,3350,2014,480000,54891,751022,Diesel,Dealer,Manual,First Owner,5,23.59,Odisha,Bhubaneshwar,N,East,1364,67.04,Toyota,Etios
3248,3351,2018,1000000,30000,600020,Diesel,Individual,Automatic,First Owner,5,22.0,Tamil Nadu,Chennai,N,South,1582,126.2,Hyundai,Verna
3249,3352,2017,2600000,44000,141003,Diesel,Dealer,Automatic,First Owner,5,22.69,Punjab,Ludhiana,N,North,1995,190.0,BMW,3
3250,3353,2017,1850000,18890,411002,Diesel,Dealer,Automatic,First Owner,7,11.36,Maharashtra,Pune,N,West,2755,171.5,Toyota,Innova
3251,3354,2013,1000000,75010,400053,Diesel,Dealer,Automatic,First Owner,5,13.73,Maharashtra,Mumbai,N,West,1995,148.0,Renault,Koleos
3252,3355,2012,245000,100000,524225,Diesel,Dealer,Manual,First Owner,5,23.08,Andhra Pradesh,Nellore,N,South,1461,63.1,Renault,Pulse
3253,3356,2019,625000,4337,208002,Petrol,Dealer,Automatic,First Owner,5,18.9,Uttar Pradesh,kanpur,N,Central,1197,82.0,Hyundai,Grand
3254,3357,2018,560000,14495,560063,Petrol,Dealer,Manual,First Owner,5,18.78,Karnataka,Bangalore,N,South,999,75.0,Volkswagen,Polo
3255,3358,2018,1475000,24000,431001,Diesel,Dealer,Manual,First Owner,7,15.1,Maharashtra,Aurangabad,N,West,2179,152.87,Mahindra,XUV500
3256,3359,2010,425000,83585,570004,Diesel,Dealer,Manual,First Owner,5,21.43,Karnataka,Mysore,N,South,1364,87.2,Toyota,Corolla
3257,3360,2014,550000,31000,680001,Petrol,Dealer,Automatic,Second Owner,5,17.21,Kerala,Thrissur,N,South,1197,103.6,Volkswagen,Polo
3258,3361,2016,1475000,100000,208002,Diesel,Dealer,Manual,First Owner,7,13.68,Uttar Pradesh,kanpur,N,Central,2393,147.8,Toyota,Innova
3259,3362,2017,750000,48406,600020,Diesel,Dealer,Manual,First Owner,5,19.87,Tamil Nadu,Chennai,N,South,1461,83.8,Renault,Duster
3260,3363,2016,570000,56239,600020,Diesel,Dealer,Manual,First Owner,5,22.54,Tamil Nadu,Chennai,N,South,1396,88.73,Hyundai,i20
3261,3364,2015,585000,33243,560063,Petrol,Dealer,Manual,First Owner,5,21.4,Karnataka,Bangalore,N,South,1197,83.1,Maruti,Baleno
3262,3365,2016,600000,26000,110029,Petrol,Dealer,Automatic,First Owner,5,19.0,Delhi,Delhi,N,North,1199,88.7,Honda,Jazz
3263,3367,2016,530000,120000,110029,Petrol,Individual,Manual,Second Owner,5,17.19,Delhi,Delhi,N,North,1197,81.86,Hyundai,i20
3264,3368,2016,540000,38000,395101,Petrol,Individual,Manual,First Owner,5,18.6,Gujarat,Surat,N,West,1197,81.83,Hyundai,i20
3265,3369,2013,180000,60000,524225,Petrol,Individual,Manual,First Owner,5,21.1,Andhra Pradesh,Nellore,N,South,814,55.2,Hyundai,EON
3266,3370,2014,450000,30000,680001,Petrol,Individual,Manual,First Owner,5,19.1,Kerala,Thrissur,N,South,1197,85.8,Maruti,Swift
3267,3371,2015,200000,50000,208002,Petrol,Individual,Manual,First Owner,5,18.6,Uttar Pradesh,kanpur,N,Central,1199,76.8,Chevrolet,Beat
3268,3372,2017,425000,42000,831001,Petrol,Individual,Manual,First Owner,5,23.84,Jharkhand,Jamshedpur,N,East,1199,84.0,Tata,Tiago
3269,3373,2016,400000,30000,682001,Petrol,Individual,Manual,First Owner,5,18.2,Kerala,Kochi,N,South,1199,82.4,Chevrolet,Sail
3270,3374,2005,150000,15858,700053,Petrol,Individual,Manual,First Owner,5,13.8,West Bengal,Kolkata,N,East,1299,70.0,Ford,Ikon
3271,3375,2017,310000,15000,411002,Petrol,Individual,Manual,First Owner,5,24.7,Maharashtra,Pune,N,West,796,47.3,Maruti,Alto
3272,3376,2014,500000,50000,800002,Diesel,Individual,Manual,First Owner,9,13.58,Bihar,Patna,N,East,2499,72.4,Chevrolet,Tavera
3273,3377,2013,200000,60000,600020,Diesel,Individual,Manual,Second Owner,5,25.44,Tamil Nadu,Chennai,N,South,936,57.6,Chevrolet,Beat
3274,3378,2018,900000,35000,208002,Diesel,Individual,Manual,First Owner,7,21.04,Uttar Pradesh,kanpur,N,Central,1461,83.8,Renault,Lodgy
3275,3379,2000,75000,90000,395101,Diesel,Individual,Manual,Second Owner,5,12.8,Gujarat,Surat,N,West,1489,35.5,Ambassador,CLASSIC
3276,3380,2015,400000,50000,834001,Petrol,Individual,Manual,First Owner,5,20.4,Jharkhand,Ranchi,N,East,1197,83.11,Maruti,Swift
3277,3381,2015,650000,110000,411002,Diesel,Individual,Manual,First Owner,7,24.5,Maharashtra,Pune,N,West,1498,98.6,Honda,Mobilio
3278,3382,2015,480000,87847,431001,Diesel,Dealer,Manual,First Owner,5,28.4,Maharashtra,Aurangabad,N,West,1248,74.0,Maruti,Swift
3279,3383,2009,140000,35000,632001,Petrol,Individual,Manual,First Owner,5,19.7,Tamil Nadu,Vellore,N,South,796,46.3,Maruti,Alto
3280,3384,2018,550000,5000,380052,Petrol,Individual,Manual,First Owner,5,22.0,Gujarat,Ahmedabad,N,West,1197,81.8,Maruti,Swift
3281,3385,2017,380000,29000,411002,Petrol,Individual,Automatic,First Owner,5,20.51,Maharashtra,Pune,N,West,998,67.0,Maruti,Wagon
3282,3386,2016,440000,20000,400053,Diesel,Individual,Manual,First Owner,5,19.09,Maharashtra,Mumbai,N,West,1405,69.01,Tata,Indigo
3283,3387,2018,630000,15000,391510,Petrol,Individual,Manual,First Owner,5,21.21,Gujarat,Vadodara,N,West,1197,81.8,Maruti,Swift
3284,3388,2017,250000,40000,737101,Petrol,Individual,Manual,First Owner,5,25.17,Sikkim,Gangtok,N,North East,799,53.3,Renault,KWID
3285,3389,2009,120000,17000,380052,Petrol,Individual,Manual,First Owner,5,19.7,Gujarat,Ahmedabad,N,West,796,46.3,Maruti,Alto
3286,3390,2012,287000,120000,641043,Diesel,Individual,Manual,First Owner,5,21.12,Tamil Nadu,Coimbatore,N,South,1248,88.8,Tata,Manza
3287,3391,2016,550000,45000,680001,Petrol,Individual,Manual,First Owner,5,21.4,Kerala,Thrissur,N,South,1197,83.1,Maruti,Baleno
3288,3392,2016,950000,60000,248001,Diesel,Individual,Manual,Third Owner,7,15.4,Uttarakhand,Dehradun,N,Central,1997,120.0,Mahindra,Scorpio
3289,3393,2019,1630000,25000,208002,Diesel,Individual,Manual,First Owner,5,17.0,Uttar Pradesh,kanpur,N,Central,1956,138.1,Tata,Harrier
3290,3394,2015,501000,80000,391510,Diesel,Individual,Manual,Second Owner,5,25.01,Gujarat,Vadodara,N,West,1498,89.75,Ford,Fiesta
3291,3395,2014,550000,70000,248001,Diesel,Individual,Manual,First Owner,7,15.96,Uttarakhand,Dehradun,N,Central,2523,62.1,Mahindra,Bolero
3292,3396,2016,300000,25000,431001,Petrol,Individual,Manual,First Owner,5,22.74,Maharashtra,Aurangabad,N,West,796,47.3,Maruti,Alto
3293,3397,2015,300000,50000,834001,Petrol,Individual,Manual,Third Owner,5,20.51,Jharkhand,Ranchi,N,East,998,67.04,Maruti,Wagon
3294,3399,2015,416000,40000,431001,Petrol,Individual,Automatic,First Owner,5,17.01,Maharashtra,Aurangabad,N,West,1499,110.4,Ford,Figo
3295,3400,2018,260000,30000,680001,Petrol,Individual,Manual,First Owner,8,16.8,Kerala,Thrissur,N,South,796,34.2,Maruti,Omni
3296,3401,2016,550000,15000,524225,Petrol,Individual,Manual,First Owner,5,18.2,Andhra Pradesh,Nellore,N,South,1199,82.4,Chevrolet,Sail
3297,3402,2012,700000,100000,431001,Diesel,Individual,Manual,Second Owner,7,15.1,Maharashtra,Aurangabad,N,West,2179,140.0,Mahindra,XUV500
3298,3403,2011,181000,70000,201301,Petrol,Individual,Manual,First Owner,5,15.64,Uttar Pradesh,Noida,N,Central,1193,64.1,Tata,Indigo
